"date","state","avg_victim_age","avg_suspect_age"
2018-01-19,"North Carolina",18,24
2018-01-19,"Georgia",65,41
2018-01-19,"Georgia",18,25
2018-01-19,"Missouri",67,60
2018-01-19,"Michigan",21,21
2018-01-19,"Mississippi",38,26
2018-01-19,"Arkansas",38,17
2018-01-19,"California",65,67
2018-01-19,"Connecticut",41,33
2018-01-19,"Florida",18,18.5
2018-01-19,"Ohio",23,18
2018-01-19,"South Carolina",19,20
2018-01-19,"Connecticut",21,22
2018-01-20,"Maryland",67,66
2018-01-20,"Indiana",30.5,26
2018-01-20,"Alabama",34,22.5
2018-01-20,"Massachusetts",20.5,17
2018-01-20,"Mississippi",33,23
2018-01-20,"Florida",20,19.3333333333333
2018-01-20,"Illinois",23,29
2018-01-20,"South Carolina",30,21
2018-01-20,"Virginia",32,46
2018-01-20,"California",36,38
2018-01-20,"Texas",35,31
2018-01-20,"North Carolina",21,21
2018-01-20,"North Carolina",41,46
2018-01-20,"Georgia",40,20
2018-01-20,"Ohio",17,16
2018-01-20,"California",28,29
2018-01-20,"South Carolina",20,19
2018-01-20,"District of Columbia",29,26
2018-01-20,"Pennsylvania",30,27
2018-01-20,"Ohio",15,26
2018-01-20,"Alabama",34,22.5
2018-01-20,"Louisiana",29,18
2018-01-20,"California",3,28
2018-01-20,"Ohio",48,18.6666666666667
2018-01-20,"New Hampshire",21,57
2018-01-20,"Virginia",17,21
2018-01-20,"Ohio",33,18
2018-01-20,"Virginia",29,27
2018-01-20,"Arizona",48,58
2018-01-21,"Illinois",22,22.5
2018-01-21,"Texas",50,49
2018-01-21,"Texas",32,37
2018-01-21,"Illinois",34,17
2018-01-21,"Indiana",14,15
2018-01-21,"Louisiana",25,36.4
2018-01-21,"South Carolina",19,20
2018-01-21,"Louisiana",36,25
2018-01-21,"Wisconsin",27,36
2018-01-21,"Pennsylvania",16,19
2018-01-21,"Pennsylvania",42,41.5
2018-01-21,"Massachusetts",20,19
2018-01-21,"New York",32.3333333333333,29.5
2018-01-21,"Alabama",47,37
2018-01-21,"Colorado",30,43
2018-01-21,"California",33,25
2018-01-21,"Georgia",24,20
2018-01-21,"Florida",34,29
2018-01-21,"Oregon",30,21
2018-01-21,"Ohio",36,17.5
2018-01-21,"California",25,31
2018-01-21,"Washington",17,33
2018-01-21,"Louisiana",19,28
2018-01-21,"Indiana",13,37
2018-01-21,"Vermont",26,27
2018-01-21,"Ohio",17,15
2018-01-21,"California",27,43
2018-01-21,"California",24,31.5
2018-01-22,"Oregon",17,36
2018-01-22,"Massachusetts",65,68
2018-01-22,"Washington",35,30
2018-01-22,"Texas",15,16
2018-01-22,"Arkansas",28,47
2018-01-22,"Arkansas",45,26
2018-01-22,"Ohio",28,24
2018-01-22,"Texas",21,29
2018-01-22,"Georgia",40,57
2018-01-22,"South Carolina",39,38
2018-01-22,"Ohio",18,19
2018-01-22,"Pennsylvania",27,26
2018-01-22,"North Carolina",33,20.6666666666667
2018-01-22,"Illinois",33,44
2018-01-22,"South Carolina",20,19
2018-01-22,"Michigan",60,60
2018-01-22,"Michigan",18,18
2018-01-23,"North Carolina",52,24
2018-01-23,"Mississippi",21,22
2018-01-23,"Missouri",22,20
2018-01-23,"Colorado",1,26
2018-01-23,"Texas",48,63
2018-01-23,"Indiana",24,23
2018-01-23,"Washington",32,34
2018-01-23,"Florida",30.6666666666667,23
2018-01-23,"Florida",27,22
2018-01-23,"Florida",37,60
2018-01-23,"Florida",27,22
2018-01-23,"Kansas",45.5,28
2018-01-23,"Ohio",21,16
2018-01-23,"Ohio",19,17
2018-01-23,"South Carolina",28,28
2018-01-23,"South Carolina",21,22
2018-01-23,"Virginia",24,21
2018-01-23,"North Carolina",24,26
2018-01-23,"Michigan",17,22
2018-01-23,"Florida",21,24
2018-01-23,"South Carolina",19,28
2018-01-23,"Oklahoma",40,50
2018-01-23,"Tennessee",15,16
2018-01-24,"California",24,21
2018-01-24,"Colorado",32,22
2018-01-24,"Virginia",26,21
2018-01-24,"Alabama",31,42
2018-01-24,"Oregon",49,53
2018-01-24,"North Carolina",23,20
2018-01-24,"Maryland",26,24
2018-01-24,"Maryland",17,17
2018-01-24,"Pennsylvania",21,17
2018-01-24,"Illinois",46,54
2018-01-24,"Alabama",19,27
2018-01-24,"North Carolina",72,72
2018-01-24,"Michigan",25,43
2018-01-24,"Florida",28.5,32
2018-01-24,"New York",18,17.6666666666667
2018-01-24,"Tennessee",22,21
2018-01-24,"Ohio",36,19.5
2018-01-24,"Texas",20,21
2018-01-24,"Rhode Island",19,18
2018-01-24,"Virginia",37,19
2018-01-24,"Florida",29,26
2018-01-24,"Washington",59,55
2018-01-25,"Georgia",14,15
2018-01-25,"Wisconsin",8,13
2018-01-25,"District of Columbia",16,18
2018-01-25,"Oregon",24,33
2018-01-25,"Florida",29,31.5
2018-01-25,"Delaware",18,31
2018-01-25,"Wisconsin",18,43
2018-01-25,"Louisiana",30,22
2018-01-25,"Texas",47,38.3333333333333
2018-01-25,"Wisconsin",77,49
2018-01-25,"Georgia",15,17
2018-01-25,"South Carolina",26,25
2018-01-25,"Illinois",21,21
2018-01-25,"Tennessee",55,67
2018-01-25,"Tennessee",17,21
2018-01-25,"Virginia",24,24
2018-01-25,"Washington",28.5,44.5
2018-01-25,"Illinois",86,86
2018-01-25,"Pennsylvania",46,43
2018-01-25,"Oklahoma",71,64
2018-01-25,"Ohio",28,33
2018-01-25,"Tennessee",55,67
2018-01-25,"New Hampshire",31,29
2018-01-25,"Michigan",32,27
2018-01-26,"District of Columbia",49,41
2018-01-26,"Alabama",32,28
2018-01-26,"Alabama",33,37
2018-01-26,"New Jersey",16,17
2018-01-26,"Pennsylvania",43,33
2018-01-26,"Kansas",18,18
2018-01-26,"Wisconsin",30,22
2018-01-26,"South Carolina",38,21
2018-01-26,"Mississippi",48,35.8
2018-01-26,"Arkansas",33,21
2018-01-26,"Wisconsin",24,23
2018-01-26,"Mississippi",17,17
2018-01-26,"Louisiana",14,15
2018-01-26,"Alabama",50,37
2018-01-26,"South Carolina",31.5,20
2018-01-26,"New York",28,22
2018-01-27,"Ohio",21,22
2018-01-27,"Florida",33,26
2018-01-27,"Kentucky",42,46
2018-01-27,"Arkansas",31,29
2018-01-27,"Texas",32,24
2018-01-27,"Maryland",33,33
2018-01-27,"Indiana",21,56
2018-01-27,"Pennsylvania",15,18
2018-01-27,"Tennessee",27,21
2018-01-27,"Louisiana",18,21
2018-01-27,"Florida",21,28
2018-01-27,"Michigan",20,34
2018-01-27,"New Jersey",18,15
2018-01-27,"Ohio",40,28
2018-01-27,"Mississippi",19,48
2018-01-27,"Ohio",24,41
2018-01-27,"North Carolina",79.5,28
2018-01-27,"Georgia",45,17
2018-01-27,"Michigan",18,21
2018-01-27,"West Virginia",28,51
2018-01-27,"Texas",21,16.75
2018-01-27,"Ohio",33,73
2018-01-27,"Michigan",26,20
2018-01-27,"Oregon",39,23
2018-01-27,"Arizona",47,54
2018-01-27,"Washington",40,47
2018-01-27,"Idaho",24,19
2018-01-27,"New Jersey",26,28
2018-01-27,"Mississippi",41,40
2018-01-27,"Missouri",36,25
2018-01-27,"Indiana",34,32
2018-01-28,"Texas",22,20
2018-01-28,"California",77,20.5
2018-01-28,"Pennsylvania",24.5,28
2018-01-28,"Washington",29,18
2018-01-28,"Florida",29,21
2018-01-28,"Kentucky",18,16
2018-01-28,"California",25,27
2018-01-28,"Virginia",24,37
2018-01-28,"Maryland",28,20
2018-01-28,"Pennsylvania",57,27
2018-01-28,"Indiana",48,52
2018-01-28,"Pennsylvania",24,17
2018-01-28,"Arizona",14.5,16
2018-01-28,"Illinois",33,38
2018-01-28,"Florida",55,38.6666666666667
2018-01-28,"Iowa",23,21
2018-01-28,"New Jersey",13,14
2018-01-28,"Ohio",45,61
2018-01-28,"Pennsylvania",46,51
2018-01-28,"Colorado",19,27.5
2018-01-28,"Wyoming",43,41
2018-01-28,"New York",50.3333333333333,44
2018-01-28,"Texas",24,19.3333333333333
2018-01-28,"Virginia",20,21
2018-01-28,"West Virginia",32,27.5
2018-01-28,"Tennessee",20,19
2018-01-28,"Washington",16,17
2018-01-28,"Alabama",35,45
2018-01-29,"Georgia",62,31
2018-01-29,"New Jersey",18,19
2018-01-29,"Texas",26,61
2018-01-29,"Missouri",1,24
2018-01-29,"Nevada",29,26
2018-01-29,"Nevada",51,26
2018-01-29,"Pennsylvania",54,39
2018-01-29,"Arizona",38.5,26
2018-01-29,"Nevada",4,13
2018-01-29,"Arizona",24,24
2018-01-29,"North Carolina",24,26
2018-01-29,"Minnesota",19,16
2018-01-29,"Alabama",26,23
2018-01-29,"Nebraska",36,17
2018-01-29,"California",20,18
2018-01-29,"California",17,18
2018-01-29,"Georgia",61,56
2018-01-30,"South Dakota",35,34
2018-01-30,"Texas",23,27
2018-01-30,"Louisiana",17,18.3333333333333
2018-01-30,"South Carolina",48,25
2018-01-30,"Alaska",26,19
2018-01-30,"Missouri",18,29
2018-01-30,"North Carolina",36,51
2018-01-30,"Ohio",18,17
2018-01-30,"Nebraska",79,55
2018-01-30,"Alabama",34,36
2018-01-30,"New Hampshire",22,23
2018-01-30,"Texas",36,41
2018-01-30,"California",29,28.75
2018-01-30,"Pennsylvania",17,21
2018-01-30,"Virginia",20,20
2018-01-30,"Illinois",43,31
2018-01-30,"Alabama",23,55
2018-01-30,"Maryland",34,39
2018-01-30,"Pennsylvania",34,24
2018-01-30,"Texas",39,41
2018-01-30,"Louisiana",23,25
2018-01-30,"North Carolina",31,25
2018-01-30,"Missouri",37,21
2018-01-31,"Nevada",35.5,40
2018-01-31,"South Carolina",63,22
2018-01-31,"Tennessee",27,20
2018-01-31,"Nevada",25,18
2018-01-31,"Kentucky",25,22.5
2018-01-31,"South Carolina",17,18
2018-01-31,"Minnesota",47,32
2018-01-31,"Arkansas",81,17
2018-01-31,"Massachusetts",21,21
2018-01-31,"Kentucky",49,45.5
2018-02-01,"Tennessee",48,38
2018-02-01,"North Carolina",13,15.5
2018-02-01,"Kentucky",32,38
2018-02-01,"Arizona",24,26
2018-02-01,"Louisiana",33,31
2018-02-01,"North Carolina",25,28
2018-02-01,"Arizona",77,77
2018-02-01,"Washington",78,53
2018-02-01,"Georgia",68,55
2018-02-01,"Texas",26,35
2018-02-01,"Oklahoma",40,55.5
2018-02-01,"California",12.5,12
2018-02-01,"Missouri",38,29.6666666666667
2018-02-01,"Florida",25,19
2018-02-01,"Missouri",22,19
2018-02-01,"Michigan",59,45
2018-02-02,"West Virginia",37,27
2018-02-02,"Kentucky",17,17
2018-02-02,"Texas",33,54
2018-02-02,"South Carolina",25.5,18
2018-02-02,"Missouri",27,37
2018-02-02,"Ohio",28,31
2018-02-02,"Louisiana",20,20
2018-02-02,"Georgia",20,50
2018-02-02,"California",48,38
2018-02-02,"Georgia",26,23
2018-02-02,"Oregon",30,19
2018-02-02,"Illinois",54,15.3333333333333
2018-02-02,"Illinois",56,57
2018-02-02,"North Carolina",24,25
2018-02-02,"Missouri",16.5,32
2018-02-02,"Texas",14,23.6666666666667
2018-02-02,"Wisconsin",23,38
2018-02-02,"Ohio",21,38
2018-02-02,"North Carolina",19,19
2018-02-02,"Florida",47,60
2018-02-02,"Nevada",37,50
2018-02-02,"Missouri",19,19
2018-02-02,"Nevada",64,26
2018-02-03,"Nevada",49,15
2018-02-03,"Pennsylvania",51,33
2018-02-03,"California",30,35
2018-02-03,"Washington",26,32
2018-02-03,"Texas",37,47
2018-02-03,"Washington",29.5,27
2018-02-03,"Illinois",30,42
2018-02-03,"Mississippi",32,49
2018-02-03,"Florida",18,18
2018-02-03,"North Carolina",34,18
2018-02-03,"West Virginia",27,55
2018-02-03,"California",13,19
2018-02-03,"Nevada",49,15
2018-02-03,"Wisconsin",34,36
2018-02-03,"Texas",34,30
2018-02-03,"Georgia",12,15
2018-02-03,"Louisiana",21,20
2018-02-03,"California",71,18
2018-02-03,"Tennessee",47,29
2018-02-03,"Missouri",35,35
2018-02-03,"California",26,27.5
2018-02-03,"Pennsylvania",57,19.25
2018-02-03,"Illinois",56,56
2018-02-03,"Colorado",17.6666666666667,19
2018-02-03,"Louisiana",14,17
2018-02-03,"Michigan",66.3333333333333,27
2018-02-03,"Indiana",80,81
2018-02-03,"Indiana",18,16.5
2018-02-03,"Washington",22,28
2018-02-03,"Georgia",15,18
2018-02-04,"Louisiana",16,16
2018-02-04,"Massachusetts",31,27
2018-02-04,"Kentucky",20,29
2018-02-04,"Ohio",43,45
2018-02-04,"Mississippi",48,47
2018-02-04,"Georgia",23,35
2018-02-04,"Massachusetts",21,27
2018-02-04,"Texas",23,21
2018-02-04,"California",22,27
2018-02-04,"Michigan",24,52
2018-02-04,"Michigan",71,60
2018-02-04,"Arizona",34,21
2018-02-04,"Florida",47,35
2018-02-04,"Alabama",17,15
2018-02-04,"Louisiana",22,22
2018-02-04,"New York",25,34
2018-02-04,"South Carolina",24,22
2018-02-05,"Oregon",16,17
2018-02-05,"Maryland",17,17.5
2018-02-05,"Arizona",29.5,24
2018-02-05,"Virginia",33,21
2018-02-05,"New York",47,43
2018-02-05,"New York",18,20
2018-02-05,"North Carolina",25,18
2018-02-05,"Florida",26,20
2018-02-05,"Texas",31,22
2018-02-05,"Tennessee",54,25
2018-02-05,"California",32,42
2018-02-05,"Kentucky",31,26
2018-02-05,"New York",45,39.5
2018-02-05,"Michigan",15,12
2018-02-05,"Minnesota",37.5,18
2018-02-06,"Kentucky",15,16
2018-02-06,"New York",35,37
2018-02-06,"California",27,17
2018-02-06,"Maryland",23,39
2018-02-06,"Oklahoma",33,36
2018-02-06,"Illinois",52,29
2018-02-06,"Virginia",19,38
2018-02-06,"Kentucky",19,21
2018-02-06,"North Carolina",14,20
2018-02-06,"New Jersey",28,31
2018-02-06,"North Carolina",78,82
2018-02-06,"Nevada",31,34
2018-02-06,"North Carolina",42,32
2018-02-06,"Ohio",29,20
2018-02-06,"California",33,20
2018-02-06,"Tennessee",22,24
2018-02-07,"Indiana",48,21
2018-02-07,"South Carolina",20,21.2
2018-02-07,"Texas",33.5,26
2018-02-07,"Tennessee",15,19
2018-02-07,"North Carolina",17,17
2018-02-07,"New Jersey",22,26
2018-02-07,"North Carolina",25.5,21
2018-02-07,"Mississippi",52,40
2018-02-07,"Michigan",20,23
2018-02-07,"Florida",39,28
2018-02-07,"Louisiana",26,24
2018-02-07,"New Mexico",33,21
2018-02-07,"New York",18,17
2018-02-08,"Pennsylvania",32.5,21
2018-02-08,"North Carolina",21,21
2018-02-08,"Florida",59,53
2018-02-08,"Alabama",19,23
2018-02-08,"New York",27,28
2018-02-08,"Texas",18,17.75
2018-02-08,"Texas",61,14
2018-02-08,"Missouri",26.6666666666667,31
2018-02-08,"Florida",38,40
2018-02-08,"Arizona",85,71
2018-02-08,"California",36.6666666666667,22.8
2018-02-08,"Mississippi",45,30
2018-02-08,"Pennsylvania",41,42
2018-02-08,"Illinois",34,34
2018-02-08,"Washington",60,23
2018-02-08,"California",25,22
2018-02-08,"Mississippi",23,22
2018-02-08,"North Carolina",31,40
2018-02-08,"Illinois",20,18
2018-02-08,"New Jersey",34,70
2018-02-08,"Florida",35,30
2018-02-09,"South Carolina",30,14
2018-02-09,"North Carolina",21,22
2018-02-09,"Georgia",34,29
2018-02-09,"Illinois",62,32
2018-02-09,"Tennessee",44,31
2018-02-09,"Tennessee",17.5,19
2018-02-09,"Mississippi",16,22
2018-02-09,"Alabama",59,26
2018-02-09,"South Dakota",25,36
2018-02-09,"Tennessee",24,28
2018-02-09,"California",20,14
2018-02-09,"Ohio",21,26
2018-02-09,"Massachusetts",18,15
2018-02-09,"North Carolina",17,19
2018-02-09,"Tennessee",16,14
2018-02-09,"Alabama",18,48
2018-02-10,"Minnesota",18,17
2018-02-10,"Mississippi",28,26
2018-02-10,"Washington",35,36
2018-02-10,"Pennsylvania",31,32
2018-02-10,"Indiana",46,32
2018-02-10,"Missouri",11,49
2018-02-10,"Florida",20,19
2018-02-10,"Virginia",28,16
2018-02-10,"Ohio",46.5,30
2018-02-10,"Texas",33,35
2018-02-10,"Georgia",8,3
2018-02-10,"Texas",25,22
2018-02-10,"Kentucky",60.75,45
2018-02-10,"Maryland",34,36
2018-02-10,"Georgia",48,27
2018-02-10,"New Mexico",20,25
2018-02-10,"Arkansas",23,30
2018-02-10,"Mississippi",31,28
2018-02-10,"Nebraska",19,19
2018-02-10,"Oregon",38,48
2018-02-10,"Alabama",22.5,20
2018-02-10,"Florida",32,29
2018-02-10,"Florida",28,19
2018-02-10,"Pennsylvania",24.5,34
2018-02-10,"Nebraska",19,19
2018-02-11,"Illinois",45,36.3333333333333
2018-02-11,"New Mexico",62,34.5714285714286
2018-02-11,"Kentucky",38,42
2018-02-11,"West Virginia",31,33
2018-02-11,"California",57,56
2018-02-11,"Idaho",28,20
2018-02-11,"Tennessee",56,25
2018-02-11,"Missouri",19,24
2018-02-11,"Illinois",21,39
2018-02-11,"Alabama",17,18
2018-02-11,"South Carolina",33,28
2018-02-11,"Mississippi",38,17
2018-02-11,"Kansas",18,17
2018-02-11,"Massachusetts",21,41
2018-02-11,"Nevada",26,29
2018-02-11,"Indiana",36.5,33
2018-02-12,"Alabama",16,8
2018-02-12,"Alabama",22,18
2018-02-12,"North Carolina",50,35
2018-02-12,"Illinois",14,14
2018-02-12,"California",18,17
2018-02-12,"Michigan",29,19.5
2018-02-12,"Texas",15,23.5
2018-02-12,"California",37,39
2018-02-12,"California",40,76
2018-02-12,"Illinois",18,20
2018-02-12,"Alaska",29,39
2018-02-12,"Louisiana",24,20
2018-02-12,"Florida",46,41
2018-02-12,"Oklahoma",39,29
2018-02-12,"Connecticut",29,26
2018-02-12,"Georgia",48,53
2018-02-12,"Florida",59,45
2018-02-13,"Maryland",22,23
2018-02-13,"North Carolina",39,19
2018-02-13,"Alabama",26.5,21
2018-02-13,"Ohio",18,17
2018-02-13,"Florida",44.5,23
2018-02-13,"Missouri",29,32
2018-02-13,"Illinois",29,33
2018-02-13,"Michigan",17,17
2018-02-13,"Louisiana",55,46
2018-02-13,"Mississippi",48,27.6666666666667
2018-02-13,"North Carolina",18,21
2018-02-13,"Alabama",37,21
2018-02-13,"Kentucky",45,50
2018-02-13,"California",31,33
2018-02-13,"Utah",16,20
2018-02-13,"Colorado",86,52
2018-02-13,"Maine",21,22
2018-02-13,"Utah",34.6666666666667,15
2018-02-13,"Illinois",31,44
2018-02-13,"Arkansas",22,26
2018-02-13,"Virginia",24,36
2018-02-13,"Virginia",22,35
2018-02-13,"Tennessee",31,29
2018-02-13,"Virginia",19,30
2018-02-13,"Louisiana",29,21
2018-02-14,"Georgia",24,22
2018-02-14,"Tennessee",22,16
2018-02-14,"Arkansas",17,18
2018-02-14,"Louisiana",53,36
2018-02-14,"District of Columbia",20,19
2018-02-14,"Washington",23,15
2018-02-14,"Massachusetts",37,39
2018-02-14,"Massachusetts",24,22
2018-02-14,"Massachusetts",24,19
2018-02-14,"South Carolina",63,24
2018-02-14,"Georgia",19,17
2018-02-14,"Louisiana",40,29
2018-02-14,"Nevada",36,55
2018-02-14,"Louisiana",53,23
2018-02-14,"Arkansas",19,32
2018-02-14,"Virginia",17,18
2018-02-14,"Florida",14,26
2018-02-15,"Ohio",39,39
2018-02-15,"Virginia",27,34
2018-02-15,"Texas",41,45
2018-02-15,"Georgia",38,39
2018-02-15,"Washington",29,27
2018-02-15,"Florida",17,38
2018-02-15,"Arkansas",27,34
2018-02-15,"Florida",31,36
2018-02-15,"Pennsylvania",40,47
2018-02-15,"Maryland",31.5,24
2018-02-15,"Mississippi",49,19
2018-02-15,"Arkansas",49,49
2018-02-15,"Texas",46,54
2018-02-15,"Michigan",40.5,61
2018-02-15,"Indiana",57,30
2018-02-15,"Louisiana",24,23
2018-02-15,"Texas",36,40
2018-02-15,"Massachusetts",34,20
2018-02-15,"Louisiana",51,30
2018-02-16,"California",73,75
2018-02-16,"California",23,26
2018-02-16,"Wisconsin",51,53
2018-02-16,"Oklahoma",43.75,32
2018-02-16,"Kansas",42,19.25
2018-02-16,"Indiana",19,18
2018-02-16,"Ohio",4,31
2018-02-16,"North Carolina",37.3333333333333,43
2018-02-16,"Texas",28,32
2018-02-16,"North Carolina",16,20
2018-02-16,"California",31.5,31
2018-02-16,"Michigan",20,17.5
2018-02-16,"Illinois",29,21
2018-02-16,"Florida",71,36
2018-02-16,"Minnesota",27,28.5
2018-02-16,"Tennessee",14,15
2018-02-16,"Texas",56,31.3333333333333
2018-02-16,"Ohio",13,13
2018-02-16,"Louisiana",13,15
2018-02-16,"Michigan",32.6666666666667,45
2018-02-16,"Ohio",22,17
2018-02-17,"Minnesota",49,57
2018-02-17,"Pennsylvania",34,35
2018-02-17,"Tennessee",32,50
2018-02-17,"Michigan",21,19
2018-02-17,"Nebraska",48,14
2018-02-17,"California",49,56
2018-02-17,"Tennessee",16,16
2018-02-17,"Florida",42,31
2018-02-17,"Massachusetts",22.5,21
2018-02-17,"Maryland",47,25
2018-02-17,"Georgia",31,20
2018-02-17,"Georgia",30,37
2018-02-17,"New Mexico",25,28
2018-02-17,"Louisiana",26,28
2018-02-17,"Washington",23,31
2018-02-17,"Louisiana",18.5,18.5
2018-02-17,"Alabama",19,22
2018-02-17,"Tennessee",16,17
2018-02-17,"Kentucky",50.6666666666667,37
2018-02-17,"South Carolina",17,16
2018-02-17,"Illinois",24,23
2018-02-17,"Tennessee",22,23
2018-02-17,"South Carolina",29,34
2018-02-17,"Mississippi",15,18
2018-02-17,"Indiana",38,65
2018-02-18,"California",69,76
2018-02-18,"Montana",38,31
2018-02-18,"Colorado",49,25
2018-02-18,"Ohio",32,35
2018-02-18,"Illinois",51,29.5
2018-02-18,"Wisconsin",12,13.5
2018-02-18,"Texas",25,20
2018-02-18,"Florida",32,32
2018-02-18,"Missouri",32,32
2018-02-18,"Delaware",18,16
2018-02-18,"Arizona",19,25
2018-02-18,"Louisiana",21,22
2018-02-18,"Michigan",17,24.5
2018-02-18,"Virginia",37,23
2018-02-18,"Kentucky",23,19
2018-02-18,"South Carolina",25,24
2018-02-18,"Nevada",24,20.5
2018-02-18,"Maryland",37,31
2018-02-18,"Texas",35,31
2018-02-18,"Michigan",39,40
2018-02-18,"Connecticut",43,25
2018-02-18,"Mississippi",20,19
2018-02-18,"Michigan",39,37
2018-02-18,"New York",36,36
2018-02-18,"Nebraska",19,21
2018-02-18,"Wisconsin",24,26
2018-02-18,"South Carolina",20,19
2018-02-19,"Indiana",37,33
2018-02-19,"Missouri",35,33
2018-02-19,"New Jersey",35,30
2018-02-19,"Kansas",50,49
2018-02-19,"California",28,23
2018-02-19,"Kansas",19,21
2018-02-19,"Florida",59.5,60
2018-02-19,"Ohio",19,20
2018-02-19,"Maryland",33.5,29
2018-02-19,"South Carolina",19,19
2018-02-19,"Texas",94,67
2018-02-19,"Montana",63,33
2018-02-19,"Kentucky",62.3333333333333,28
2018-02-19,"Montana",48,57
2018-02-19,"Texas",58,24.5
2018-02-19,"Florida",20.5,20
2018-02-19,"Louisiana",37,19
2018-02-20,"Oklahoma",23,25
2018-02-20,"Mississippi",43,42
2018-02-20,"New Jersey",74,76
2018-02-20,"Florida",21,16
2018-02-20,"Texas",91,61
2018-02-20,"Alabama",58,72
2018-02-20,"Illinois",17,27
2018-02-20,"Georgia",42,38
2018-02-20,"Michigan",37,42
2018-02-20,"Connecticut",72,72
2018-02-20,"Texas",15,25
2018-02-20,"Florida",21,24
2018-02-20,"Louisiana",27,29
2018-02-20,"Tennessee",26,26
2018-02-20,"Ohio",60,61
2018-02-20,"New Jersey",20,19
2018-02-20,"Michigan",18,22
2018-02-20,"Michigan",30,35
2018-02-21,"New Jersey",29,35
2018-02-21,"Mississippi",64,58
2018-02-21,"Maryland",36,33
2018-02-21,"Texas",32.5,47
2018-02-21,"Kentucky",6,11
2018-02-21,"New Jersey",24,17
2018-02-21,"Michigan",20,17.5
2018-02-21,"Washington",26,24
2018-02-21,"Georgia",83,58
